sentence,label
",আচ্ছ দেশে কি মানুষ নাই? এতো হিংসা কেন রে ভাই। শরীর খুব কামড়ায় তোর।অন্য রাষ্ট্রে থেকে যেই ভাব লস মনে হয় তুই নিজেই হোম মিনিস্টার ।",হ্যাঁ
বিদেশে থেকে দেশের প্রতি ভালোবাসা দেখে অ ফাক হলাম  তোমার ফ্যান ফলোয়ার যখন এদেরকে গালি দিছে তখন ভিডিওতে বললা না যে ।,হ্যাঁ
আমি বুঝিনা এত্তটা মাপছাড়া আবাল কিভাবে মনুষ্যপল্লীতে জন্ম নেয়। এই আবালের তো গোয়ালে জন্ম নেওয়ার যোগ্যতা নেই ।,হ্যাঁ
ভাইরে ভাই কি করলে তুই থামবি বলতো??? আর কতো??  এর পেইজটা ঘুরে আইতো একবার তুরে নিয়া বিন্দুমাত্র মাথাবেথা আছে কিনা ।,হ্যাঁ
" পাদ দিলে কি মুখ পেতে থাকিস ভাই?তুই তো পাশের বাড়ির আন্টির থেকেও তিন কাঠি উপরে।আল্লাহই জানে,তোর প্রতিবেশীরা কেমনে তোরে সহ্য করে ?",হ্যাঁ
"এখন এই বুড়াচোশা টায় চাইতেছে  এর সাপোর্টারগুলা রে নিজের দিকে আনতে। আরে ভাই, এতো চুলকানি যখন তোর, তাইলে লাইভ ডিলিট ক্যান করলি?",হ্যাঁ
"এত দিন ছিল জাতীয় সংগীত ,এখন আবার কি না কি নিয়া আসছে,মানে আপনার খাইয়া দাইয়া কোনো কাজ নাই তো,ঘুম থেইক্কা উইঠাই মনে করেন কারে কারে গুতাইবেন,ছাগল একটা ।",হ্যাঁ
"সরি_ব্রো,,,একটা ফালতু ভিডিও দেখেই আপনাকে ভুল বুঝে, চ্যানেলটি আনসাবস্ক্রাইব করছিলাম  আমার আরো কইয়েক্টা জি মেইল থেকে আজ নতুন করে আবার আনসবাস্ক্রাইব করলাম ।",না
"বালমান আপনার থেকেও সাহসী,এত কিছুর পরেও সাবস্ক্রাইবার হাইড করে নাই,  আর আপনে মিয়া ভয়ে কাপুরুষের মত সাবস্ক্রাইবার এ হাইড করে ফেলছেন ।",হ্যাঁ
যখন তুই নিজে অন্যকে রোস্ট করে অন্যের বাবা মাকে খালি খাওয়াইলি এবং আরেক জনের চ্যানেলকে আনস্কাইব করার জন্য ইন্সফায়ার করছিলি তখন এগুলা মনে ছিলো না নাকি চুদির ভাই ।,হ্যাঁ
"বাঙালি পারেও বটে,   বাথ্রুম সিঙার যখন প্রথম স্টেজ এ সংগীত পরিবেশন করে তখন সে নিজেকে  ভাবে,,,!  তখন নিজে  এর মত ব্রেক মেরে মেরে চূড়ায় উঠে আস্তে করে হাওয়ায় মিশে যায়!   সত্যিকার অর্থে যাদের প্রতিভা থাকে, তারা কখনো অন্যকেভ ।",হ্যাঁ
